Probe ID	Training experiment 1	Training experiment 2	Training experiment 3	Training experiment 4	Training experiment 5	Training experiment 6	Training experiment 7	Training experiment 8	Training experiment 9	Training experiment 10	Training experiment 11	Training experiment 12	Training experiment 13	Training experiment 14	Training experiment 15	Training experiment 16	Training experiment 17	Training experiment 18	Training experiment 19	Training experiment 20	Training experiment 21	Training experiment 22	Training experiment 23	Training experiment 24	Training experiment 25	Training experiment 26	Training experiment 27	Training experiment 28	Training experiment 29	Training experiment 30	Training experiment 31	Training experiment 32	Training experiment 33	Training experiment 34	Training experiment 35	Training experiment 36	Training experiment 37	Training experiment 38	Training experiment 39	Training experiment 40	Training experiment 41	Training experiment 42	Training experiment 43	Training experiment 44	Training experiment 45	Training experiment 46	Training experiment 47	Training experiment 48	Training experiment 49	Training experiment 50	Training experiment 51	Training experiment 52	Training experiment 53	Training experiment 54	Training experiment 55	Training experiment 56	Training experiment 57	Training experiment 58	Training experiment 59	Training experiment 60	Training experiment 61	Training experiment 62
Probe 114	2.355244	0.106302	0.000000	-0.189350	-2.717342	-1.026476	0.325549	0.259110	-1.398536	0.003322	0.863701	0.574694	0.488323	-0.401953	-0.292329	-1.049730	-1.003223	-1.381917	-0.448461	0.255788	0.013288	0.415240	-1.013189	-0.066439	-0.986613	-0.461748	-1.538054	-0.448461	-1.763945	-1.900141	1.650999	-0.518221	-1.315485	-1.328771	-0.415240	-0.916852	0.292329	-1.288912	2.322028	1.455003	-0.358768	0.235857	-1.494862	-1.275626	-1.019832	0.342159	1.315485	-3.670729	0.079726	-0.352125	-0.757399	1.690858	-0.674352	0.019932	-0.783975	-0.634488	0.176062	-0.986613	2.225691	-1.518124	-0.448461	-1.053051
Probe 115	-0.039863	1.342058	0.172741	-0.202637	-0.169418	0.544796	0.697605	0.262433	-0.481679	-0.411919	1.435073	0.069760	-0.099658	-0.192671	-0.744112	-0.116268	0.332193	-0.272399	0.322227	-0.162775	0.541474	-0.129556	-0.315584	-0.212603	-0.275720	0.259110	-0.448461	0.448461	-0.006644	0.016610	0.385344	0.219247	-0.026575	-0.508255	-0.006644	-0.431851	1.408501	-0.255788	0.000000	-0.391987	0.418563	0.073082	-0.631166	-0.279042	-0.136199	-0.624522	0.754078	-1.817090	-0.601269	-0.159452	-0.455104	0.169418	0.029897	-0.956715	0.142843	-0.857057	0.235857	-0.684317	0.029897	0.335514	-0.112945	-0.800584
Probe 116	0.172741	0.149487	-1.089592	2.062921	-1.199218	-0.524864	3.099359	-0.003322	-0.601269	-0.986613	-0.641132	-1.142740	-0.531509	-1.175967	-1.783874	-0.488323	-2.282169	-0.302295	1.358666	-0.737468	0.116268	-2.381828	-1.863604	0.000000	0.421885	-0.478357	-1.697502	0.282363	-0.734146	-1.647678	1.063017	-1.594521	-1.717442	-1.401857	-1.162680	-2.322028	1.491541	-0.993257	-1.876890	-2.647578	-0.308939	-0.940106	-1.607819	-2.169224	-2.159248	-1.229112	-0.255788	-4.009565	-1.850317	-0.664386	-1.109524	-1.053051	-0.800584	1.634391	-1.368630	-0.896921	0.451782	-2.036338	1.959941	-1.282269	-1.544697	-4.009565
Probe 117	-0.119590	-0.132877	-1.690858	0.016610	0.112945	-0.501611	-0.674352	-0.242501	0.411919	-0.425206	-0.518221	-0.461748	-0.378700	-0.680996	-0.684317	-0.405276	-0.870346	0.391987	0.777331	-0.661064	0.461748	-0.162775	-0.259110	0.285686	-0.069760	-0.162775	-1.162680	0.302295	0.195994	-0.225891	-0.568049	0.033219	1.604486	-0.993257	-0.013288	0.372056	0.006644	-0.023253	0.574694	0.465070	-0.451782	-0.521543	0.880310	0.587981	0.049829	-1.079626	0.411919	1.524768	-0.222569	-0.973325	-0.674352	-1.172645	-0.242501	0.073082	-0.186028	-0.235857	0.009966	1.099558	0.647775	-2.262228	-2.720664	0.109624
Probe 118	1.484897	0.471714	-0.724180	0.478357	0.076404	0.807229	-0.714215	0.910208	-0.229213	-1.056373	-0.511577	-0.438495	-0.132877	0.837126	-1.308842	-0.222569	0.162775	-0.727503	0.760722	-0.617879	1.009866	-0.249145	-0.906886	-0.714215	-0.521543	-0.189350	-0.295652	0.475036	0.395310	-0.279042	0.355446	0.395310	0.312261	-0.136199	0.700927	0.232535	0.365412	-0.551440	0.122911	-0.591303	0.777331	-0.142843	0.186028	-1.315485	-0.073082	-0.661064	0.428529	-0.342159	-0.571372	-0.372056	-0.475036	-0.624522	-0.750756	-0.049829	-0.720858	-0.770688	0.687639	-0.209282	0.232535	0.298974	-0.488323	1.016510
Probe 119	0.960038	0.192671	-0.421885	0.597947	0.023253	0.933461	0.461748	0.275720	-0.488323	-1.189253	0.478357	-0.594625	-0.079726	0.498289	-0.009966	-0.295652	-1.006544	-0.169418	1.445038	-0.415240	0.086370	1.401857	-0.468392	-0.259110	0.049829	-0.435172	-0.833804	1.146061	0.581338	0.431851	-0.146165	0.342159	-0.514898	-1.255685	-0.272399	0.013288	0.657741	-0.239179	-0.302295	0.019932	0.225891	0.494968	0.531509	0.129556	0.734146	-0.102980	1.016510	0.717537	0.445138	-0.903565	-0.508255	-0.282363	-0.657741	0.205960	-0.229213	-0.747433	0.395310	0.249145	-0.667707	-1.033119	-0.395310	-0.385344
Probe 120	-2.302099	-1.544697	-1.999800	-1.680894	-3.042881	-2.368530	-1.571270	-2.767166	-2.587778	-2.557884	-3.212304	-3.202340	-2.684115	-2.425009	-3.348501	-2.797061	-3.348501	-3.275426	-1.631070	-2.561205	-3.036238	-3.046202	-2.767166	-2.777131	-4.139118	-2.783774	-3.378395	-1.747337	-1.690858	-2.747237	-1.308842	-3.703945	4.856660	-4.112545	-2.584456	-3.245520	-1.697502	-2.886755	-1.295555	-3.464768	-1.986514	-1.856960	-3.737172	-2.863504	-2.262228	-2.923292	-2.910006	-3.494673	-3.006343	-3.707267	-4.029495	-3.052857	-2.933268	-3.331893	-2.903363	-2.900041	-2.763845	-2.039659	-1.820412	-3.431552	-2.943233	-2.464868
Probe 121	0.249145	-0.149487	-0.521543	-0.511577	0.338837	-1.009866	-1.461646	-0.053151	-0.906886	-0.730824	0.391987	-0.019932	-1.016510	-0.086370	-0.169418	-0.644454	-1.046407	-0.843770	0.295652	-0.388665	1.830388	-0.694283	-1.009866	-0.212603	0.408597	-0.734146	-0.896921	-1.149383	-1.089592	-0.295652	-0.983291	0.112945	-0.086370	-0.405276	-0.886955	-0.747433	-1.209183	-0.740790	0.744112	-0.524864	0.079726	-0.295652	-0.282363	-0.292329	-0.504934	0.269076	-1.119489	-0.900242	-0.192671	-0.475036	0.252467	-0.750756	0.006644	-0.033219	0.205960	-0.089692	-1.079626	-1.438395	1.318806	0.504934	-0.813873	-0.159452
Probe 122	0.534830	-0.385344	-0.235857	0.318905	-0.694283	1.870247	-0.797263	0.129556	0.289008	-0.259110	0.212603	-0.262433	-0.182705	-0.906886	-0.112945	-0.205960	0.222569	-0.382022	0.076404	-0.186028	0.219247	-0.182705	-0.152809	-0.335514	0.086370	0.166096	-0.186028	0.079726	-0.285686	-0.621200	-0.139521	0.833804	0.172741	-0.053151	-0.059795	-0.119590	0.461748	-0.225891	-0.597947	-0.541474	0.006644	-0.318905	-0.249145	-0.176062	-0.362090	0.574694	1.461646	-0.388665	-0.043185	0.451782	-0.285686	-0.524864	-0.053151	-0.279042	-0.916852	-0.873667	0.049829	0.242501	0.564728	-0.451782	0.006644	0.182705
Probe 123	0.647775	0.418563	-0.415240	1.179288	-0.036541	1.126132	-0.411919	0.641132	-0.069760	-0.215925	-0.093014	-0.086370	-0.162775	-0.355446	-0.053151	-0.591303	-0.362090	-0.850414	0.146165	-0.249145	0.923496	0.837126	-0.890276	-0.255788	-0.099658	-0.003322	-1.445038	0.524864	-0.534830	-0.674352	1.235756	1.106202	-0.471714	0.006644	-0.790618	-0.176062	0.976647	-1.245720	-0.322227	0.883633	-0.471714	-0.262433	0.322227	-0.760722	0.511577	-0.212603	1.747337	-1.667607	-0.003322	-0.033219	-0.621200	-0.528187	-1.428430	-0.259110	-0.225891	-0.365412	0.358768	-0.013288	-0.455104	0.029897	-0.212603	-0.591303
Probe 124	0.827160	0.016610	-0.777331	0.494968	-0.006644	0.265754	-0.498289	0.558083	-0.501611	-0.465070	0.551440	-0.009966	0.352125	-1.544697	-0.607913	0.568049	-0.647775	-0.342159	2.258907	-1.641034	0.521543	-0.305618	-0.365412	1.491541	-0.425206	-0.521543	-0.551440	0.069760	-0.345480	-0.710892	0.591303	-0.783975	-0.564728	0.149487	0.229213	-0.970003	-0.259110	-0.744112	-0.810550	-0.172741	-1.009866	0.046507	1.126132	-0.926818	-0.122911	0.302295	0.993257	-0.019932	0.475036	-0.587981	-1.259007	-1.006544	-0.744112	0.156131	-0.578015	-1.019832	0.475036	-0.571372	1.508160	-0.803907	-0.152809	-1.033119
Probe 125	-1.245720	-0.139521	0.724180	0.232535	-0.847091	0.770688	0.910208	1.302198	-1.431752	-0.461748	2.355244	-0.249145	-0.607913	0.578015	-1.455003	-0.661064	-0.817195	-0.886955	0.494968	-0.870346	-0.415240	-1.684215	-0.538153	-0.249145	-1.823733	0.129556	-1.654321	-0.827160	-1.222469	-1.116167	1.783874	-0.043185	-0.355446	-0.475036	-0.734146	-1.162680	-0.830482	-0.787297	-1.016510	-1.112845	0.142843	0.016610	0.727503	-1.069661	-1.322128	2.428330	0.790618	-2.770488	-0.601269	-0.697605	0.624522	-0.767365	-0.963359	-1.318806	0.156131	-0.860380	-0.202637	-1.378595	0.083048	-0.335514	-0.903565	-1.288912
Probe 126	0.767365	-0.734146	-1.391893	0.448461	0.019932	-0.149487	-0.475036	0.332193	-1.594521	-1.162680	0.524864	-0.186028	-0.282363	-1.577913	-0.807229	0.896921	-2.006443	-0.305618	2.142640	-2.468189	0.322227	-0.787297	-0.053151	1.740693	-0.624522	-0.667707	-0.680996	0.083048	-0.421885	-1.036442	0.298974	-0.880310	-0.475036	0.003322	0.063117	-1.026476	-0.401953	-1.043085	-1.175967	0.126233	-1.876890	0.219247	1.312163	-0.793941	0.136199	0.066439	1.259007	1.800482	0.411919	-0.983291	-1.139418	-1.082949	-1.534732	0.475036	-0.597947	-1.006544	0.395310	-0.528187	1.557984	-1.056373	-1.199218	-1.039764
Probe 127	-0.013288	-0.049829	-0.667707	0.518221	-0.139521	-0.209282	2.019730	-0.119590	-0.690961	0.465070	0.358768	0.006644	-0.867023	-0.119590	-0.325549	-0.295652	-0.793941	-0.880310	0.059795	-0.504934	0.222569	-0.697605	-0.710892	-0.401953	-0.116268	0.262433	-1.182610	-0.485002	-0.554762	-0.561406	0.661064	-0.534830	0.448461	0.089692	0.222569	-0.355446	-0.149487	-0.514898	0.006644	-0.770688	-0.315584	0.757399	0.843770	-1.069661	-0.611235	0.328871	0.179384	-0.136199	-0.245822	0.255788	-1.222469	0.109624	-1.242399	0.627845	-0.385344	0.096336	0.438495	-0.767365	0.647775	-0.066439	-0.843770	-1.126132
Probe 128	-0.986613	0.318905	-0.265754	0.714215	-0.551440	0.275720	-0.259110	0.485002	-1.102881	-1.142740	1.179288	-0.730824	-0.285686	-0.524864	-0.946749	0.073082	-1.136097	-0.053151	0.936784	-0.272399	-0.109624	-1.066339	-1.249042	0.023253	-0.561406	-0.096336	-0.265754	1.019832	0.594625	-1.136097	0.289008	0.099658	2.062921	-0.983291	-0.853735	0.066439	0.029897	-0.252467	0.455104	-1.132775	0.332193	-0.478357	0.106302	-0.807229	-0.136199	-0.332193	0.667707	-1.448360	-0.335514	-0.568049	-0.152809	-0.441817	-0.727503	-0.395310	-0.611235	-0.621200	1.654321	-0.189350	1.126132	-0.734146	-1.441717	-2.089494
Probe 129	0.355446	0.202637	-0.700927	0.923496	0.222569	-0.179384	-0.415240	0.169418	-0.451782	-0.647775	-0.192671	0.395310	-0.199316	-0.129556	-0.906886	-0.122911	-1.272293	-0.215925	0.597947	-0.348802	0.132877	-0.212603	-0.229213	0.305618	-0.488323	0.279042	-0.578015	0.229213	0.295652	-0.016610	0.046507	0.122911	0.378700	-0.089692	-0.102980	0.511577	0.289008	-0.740790	-0.591303	-0.680996	-0.186028	0.205960	-0.129556	-0.817195	0.687639	0.697605	1.169324	-2.152605	-0.102980	-0.926818	-0.342159	-0.362090	-0.229213	0.494968	-0.538153	0.368734	-0.807229	-0.089692	0.614556	-0.179384	-0.318905	-0.720858
Probe 130	0.106302	1.043085	0.259110	0.531509	-0.651098	0.079726	1.272293	-0.896921	-1.119489	-0.229213	0.940106	0.587981	0.112945	0.345480	-0.352125	-0.328871	-0.876989	0.039863	0.059795	-0.122911	-0.458426	-0.631166	0.239179	0.046507	-0.481679	0.242501	-0.069760	0.099658	-0.401953	-0.398631	0.398631	-0.448461	0.106302	-0.149487	-0.485002	0.029897	-0.192671	-0.199316	-0.514898	0.179384	0.029897	0.235857	-0.471714	-0.252467	0.239179	0.006644	0.019932	-1.405179	0.318905	-0.102980	-0.551440	-0.019932	-1.076304	0.252467	-0.209282	0.494968	0.385344	-0.591303	0.279042	-0.298974	-0.697605	-0.322227
Probe 131	1.441717	0.797263	-0.571372	0.176062	-1.172645	1.202540	-1.122810	1.252363	0.398631	-0.963359	1.371952	-0.989934	-1.395214	0.435172	-0.657741	-0.405276	-0.524864	0.053151	-0.059795	-0.747433	-0.009966	-0.096336	-1.129453	-0.362090	-0.043185	-1.292234	-0.787297	0.415240	-0.199316	-0.146165	0.621200	1.016510	-0.096336	-0.511577	-0.285686	-0.322227	0.006644	-0.886955	0.465070	-0.169418	-0.242501	-0.312261	0.109624	-0.876989	-0.112945	-0.734146	1.461646	0.667707	0.159452	0.521543	-1.295555	-1.674250	-0.601269	-0.142843	-0.597947	-0.568049	-0.338837	-0.362090	0.873667	-1.039764	-0.029897	0.584660
Probe 132	-0.574694	-2.318707	-2.086173	0.395310	0.687639	-0.890276	1.371952	-0.587981	0.232535	-1.036442	0.923496	-1.229112	-0.607913	-1.099558	-0.667707	1.159348	-1.398536	-0.491645	1.119489	-1.411822	-0.013288	-2.116067	0.305618	1.554662	-0.205960	0.053151	-1.312163	-0.199316	-1.415144	-0.036541	-1.976549	-1.597843	-0.993257	-0.521543	0.631166	0.083048	-0.411919	0.355446	-0.395310	-0.720858	-0.368734	0.518221	0.764043	-0.179384	0.544796	-0.209282	0.680996	0.774009	-0.043185	-1.079626	-0.511577	-1.162680	-0.308939	1.043085	0.840448	-0.694283	0.388665	0.069760	1.235756	-2.262228	-0.445138	-0.780653
Probe 133	-0.601269	0.654420	-1.023153	0.989934	-1.275626	0.325549	0.255788	0.003322	-0.093014	-2.119389	-0.162775	-1.249042	-1.614462	-0.209282	-0.903565	-0.621200	0.485002	-0.807229	1.072983	-1.690858	1.312163	0.568049	-0.587981	-1.285590	0.003322	-0.674352	-0.704249	-0.112945	-0.930140	0.833804	0.279042	0.627845	0.089692	-0.372056	0.491645	-0.754078	1.169324	-1.438395	-0.966681	0.461748	-0.647775	-0.813873	0.511577	-0.827160	0.195994	0.421885	1.707466	-0.564728	-0.342159	1.129453	0.358768	-0.896921	-0.843770	-1.361987	-0.611235	-1.969906	1.494862	-0.926818	0.601269	-0.876989	-2.189153	-0.996578
Probe 134	1.043085	0.455104	-1.232434	0.308939	-0.063117	0.053151	-1.249042	-0.578015	-1.019832	-2.242299	-0.093014	-1.627748	-1.162680	0.561406	-1.039764	-1.092915	-1.066339	-0.222569	0.401953	-2.800382	0.999900	-0.149487	-1.019832	-0.225891	-1.551340	-0.684317	-1.278947	0.285686	-1.159348	0.664386	0.308939	2.677472	0.760722	0.033219	-0.195994	0.398631	0.322227	-2.826966	0.086370	0.574694	-0.754078	-0.076404	0.946749	-3.272104	0.747433	-0.352125	1.531411	-0.793941	-0.774009	-0.837126	-0.956715	-2.049624	-1.029798	-0.235857	-1.006544	-0.455104	0.886955	0.282363	-0.790618	-1.335414	-0.770688	-0.096336
Probe 135	-0.039863	0.259110	-0.388665	-0.292329	-0.308939	0.548119	0.418563	-0.308939	-1.082949	-0.292329	1.328771	-0.093014	-0.156131	-0.109624	-0.195994	-0.069760	-1.292234	0.468392	0.827160	-0.245822	-0.597947	-1.391893	-0.807229	-0.149487	-0.461748	0.591303	-0.332193	1.139418	-0.102980	-0.006644	0.465070	-0.886955	-0.275720	0.335514	-0.112945	-0.279042	0.578015	-0.205960	-0.508255	-0.365412	0.063117	-0.342159	1.385249	-0.239179	0.059795	0.471714	0.046507	-2.468189	-0.488323	-0.232535	-0.441817	-0.415240	-0.501611	-0.332193	-0.272399	0.315584	0.106302	-0.830482	0.106302	-0.295652	-0.760722	-0.631166
Probe 136	2.252264	1.488219	-2.076208	0.827160	-0.973325	1.315485	-2.179188	1.352022	0.956715	-2.365209	0.601269	-2.059600	-1.607819	0.176062	-1.704145	-1.255685	-0.345480	-0.571372	0.305618	-1.753980	1.013189	-0.568049	-1.817090	-1.106202	-0.162775	-0.960038	-0.896921	1.567948	-0.568049	0.415240	0.817195	1.371952	0.132877	-0.837126	0.724180	-1.305520	0.411919	-1.405179	0.627845	-0.491645	-0.940106	0.285686	0.415240	-2.587778	-0.674352	-1.308842	1.421787	0.411919	-0.056473	-0.046507	-1.215826	-3.245520	-0.564728	-0.455104	-1.106202	-1.215826	0.375378	1.089592	-0.139521	-2.033016	-0.621200	0.445138
Probe 137	1.136097	-0.475036	0.039863	0.667707	-0.189350	0.269076	-0.176062	0.378700	-0.411919	-0.986613	0.458426	-0.116268	-0.305618	0.641132	0.172741	0.302295	-0.455104	-0.408597	0.936784	-0.697605	0.046507	0.242501	-0.116268	-0.132877	-0.142843	0.099658	-0.637811	-0.425206	0.039863	-0.249145	1.056373	0.086370	-0.275720	-0.235857	-0.126233	-0.488323	0.146165	-0.807229	0.229213	0.627845	0.142843	0.395310	-0.016610	0.345480	0.335514	0.285686	1.129453	1.033119	0.674352	0.000000	-0.245822	0.036541	-0.089692	0.129556	0.205960	-0.013288	0.335514	0.289008	-0.581338	0.013288	-0.365412	-0.637811
Probe 138	1.122810	0.837126	-0.813873	-0.445138	-1.086270	0.568049	-0.122911	1.146061	0.189350	-0.475036	0.764043	-0.358768	-0.501611	-0.684317	-0.415240	-0.391987	-0.611235	0.215925	0.913530	-0.478357	0.093014	-0.441817	-0.302295	-0.435172	0.568049	0.249145	-0.441817	1.381917	-0.760722	-0.202637	0.388665	-0.242501	-0.272399	-0.109624	-0.229213	-0.401953	0.029897	-0.807229	-1.278947	-0.441817	0.049829	-0.641132	2.006443	-0.421885	-0.930140	1.092915	1.159348	-0.584660	-0.551440	-1.092915	-0.807229	-0.009966	-0.195994	-0.142843	-0.860380	-1.265650	0.315584	-0.318905	0.401953	-0.209282	-0.617879	-2.202440
Probe 139	0.335514	-0.199316	-1.617783	-0.823838	0.209282	-0.102980	2.783774	-1.474933	-0.069760	-0.710892	0.684317	0.053151	-0.049829	-0.581338	-1.039764	0.298974	-0.285686	-1.006544	0.375378	-0.445138	-0.976647	-1.707466	-0.767365	0.448461	-0.584660	-0.710892	-0.093014	0.720858	-0.488323	-0.843770	-0.215925	-0.152809	1.235756	-0.305618	-0.388665	1.189253	1.371952	-0.059795	0.448461	-0.976647	0.209282	0.455104	-0.793941	-1.538054	-0.936784	-0.870346	-1.159348	-2.175867	0.518221	0.405276	-1.660964	0.136199	-0.152809	-0.720858	0.737468	-1.704145	0.119590	0.315584	0.674352	-0.471714	-0.132877	-1.388571
Probe 140	0.508255	-0.169418	0.833804	0.578015	-0.089692	0.754078	-0.554762	0.511577	-0.734146	-1.175967	1.209183	-0.511577	-0.478357	0.298974	-0.514898	-0.421885	-0.478357	-0.578015	0.614556	-0.667707	-0.365412	-0.016610	0.657741	0.036541	-1.016510	-1.152705	-1.335414	0.156131	-0.086370	-0.265754	0.571372	0.923496	0.680996	-0.930140	-0.504934	-0.840448	0.906886	-0.056473	-0.179384	-0.833804	-0.039863	-0.445138	-1.149383	-0.388665	0.504934	-0.820516	0.847091	-1.202540	-0.365412	-0.578015	-1.019832	-0.933461	-0.275720	0.219247	-0.249145	0.295652	0.315584	-0.803907	1.504838	-0.697605	0.056473	-1.175967
Probe 141	-0.757399	1.076304	-1.411822	1.126132	-1.514803	-0.475036	-0.136199	0.365412	0.943427	-2.611040	1.202540	-1.504838	-1.830388	-1.614462	-2.155926	-1.388571	-1.554662	-0.036541	0.382022	0.857057	1.753980	0.093014	-1.993157	-1.132775	-0.774009	-1.797161	-0.239179	1.265650	-1.102881	-2.674150	0.501611	0.896921	0.514898	-2.488119	-0.501611	-1.342058	-0.501611	-0.714215	0.737468	-0.740790	0.358768	-0.325549	1.435073	-0.674352	-0.870346	-1.335414	0.657741	-3.581035	-1.129453	-0.571372	-0.039863	-0.564728	-1.116167	-1.079626	-1.557984	-1.069661	0.322227	-0.561406	0.641132	-0.979968	-2.102781	-3.086073
Probe 142	0.358768	1.249042	-1.375274	1.448360	-1.421787	0.089692	-1.597843	0.249145	0.498289	-1.674250	-0.641132	-1.777231	-0.950072	-0.136199	-1.484897	-1.076304	-0.465070	-0.388665	0.710892	-1.219148	0.594625	-0.411919	-1.428430	0.192671	-0.325549	-1.288912	-0.461748	0.358768	-0.186028	-0.471714	0.933461	0.395310	-0.305618	-0.465070	-0.318905	-0.720858	-0.149487	-1.102881	1.667607	-1.003223	0.099658	-0.817195	0.096336	-1.398536	1.156026	-1.405179	0.265754	-0.966681	-0.780653	-0.767365	-1.122810	-2.116067	-0.232535	-0.631166	-1.282269	-1.451681	0.740790	0.225891	2.122710	-1.724085	-1.006544	0.973325
Probe 143	0.362090	0.970003	-0.893599	0.106302	-0.644454	1.006544	-1.149383	0.724180	0.617879	-0.780653	0.538153	-0.607913	-0.943427	-0.358768	-0.335514	-0.624522	-0.126233	-0.342159	0.056473	-0.823838	0.817195	0.511577	-1.006544	-0.564728	0.315584	-0.053151	-0.318905	1.086270	-0.647775	0.212603	0.182705	1.435073	0.677673	0.033219	0.202637	0.006644	0.235857	0.049829	0.325549	0.063117	0.073082	0.913530	0.531509	-1.332093	0.857057	-0.378700	0.661064	-0.960038	0.335514	-0.232535	-1.149383	-2.155926	-0.179384	-0.913530	-0.325549	-0.671030	0.601269	-0.116268	-0.504934	-0.710892	-0.910208	-0.089692
Probe 144	0.159452	1.594521	-0.823838	1.209183	-1.255685	0.960038	-1.541376	-0.179384	-0.083048	-1.660964	0.607913	-1.478254	-0.760722	-0.009966	-0.777331	-1.391893	-0.876989	-0.700927	-0.136199	-1.840352	-0.767365	1.548019	-1.518124	-0.867023	-0.531509	-1.521446	-0.720858	-0.229213	-1.099558	0.053151	-0.073082	2.189153	-0.508255	-0.627845	-0.162775	-1.069661	0.604591	-0.883633	0.212603	0.152809	-0.807229	-1.159348	1.288912	-2.003122	0.142843	-0.883633	1.411822	-1.441717	-0.700927	-0.136199	-1.288912	-1.850317	-0.993257	-0.857057	-1.006544	-1.332093	1.262328	1.348701	-0.770688	-1.159348	-0.833804	-0.345480
Probe 145	0.481679	0.192671	-1.571270	-0.159452	0.245822	0.215925	-0.239179	-0.325549	-0.737468	-0.830482	-0.438495	-1.328771	-0.727503	-1.777231	-0.671030	0.478357	-0.245822	-0.840448	0.827160	-0.993257	-0.514898	-1.328771	0.451782	0.916852	0.129556	0.302295	-1.282269	0.946749	-0.793941	-1.265650	0.793941	-0.857057	0.810550	-2.358566	0.627845	-0.421885	-0.710892	-0.504934	2.066243	-0.465070	-0.142843	0.504934	-0.079726	-1.016510	-0.166096	-0.863701	0.943427	-1.498195	-0.232535	-0.843770	-0.983291	0.315584	-0.837126	0.332193	-1.451681	-2.222369	1.368630	-0.940106	1.053051	-2.494773	-0.332193	-1.468289
Probe 146	1.451681	1.378595	-2.242299	0.195994	-1.591199	1.169324	-2.185832	1.458325	0.541474	-1.292234	-0.680996	-1.959941	-1.837031	-0.607913	-1.391893	-0.783975	0.438495	-0.382022	0.053151	-1.053051	0.551440	-1.398536	-2.082851	-0.132877	-1.162680	-0.538153	-0.152809	1.066339	-1.212504	-1.126132	0.488323	1.388571	-0.408597	0.478357	1.528089	-0.262433	0.096336	-1.680894	1.345379	-0.016610	-0.285686	-0.325549	1.853639	-1.192575	0.421885	-0.365412	0.976647	-0.398631	-0.611235	1.687537	-0.485002	-1.876890	-0.448461	-1.009866	-1.169324	-1.910106	1.136097	-0.780653	-0.106302	-1.873568	-1.322128	1.753980
Probe 147	1.531411	1.099558	-1.873568	-0.375378	-0.687639	0.485002	-1.614462	0.973325	0.936784	-1.116167	0.790618	-1.072983	-1.259007	-0.192671	-0.737468	-0.478357	-0.521543	-0.587981	-0.259110	-1.478254	0.727503	0.667707	-1.408501	-0.823838	0.149487	-0.298974	-0.531509	1.501516	-0.531509	0.292329	-0.189350	1.767266	0.591303	-0.086370	0.511577	-0.235857	-0.043185	-0.886955	0.591303	-0.485002	-0.607913	0.950072	0.023253	-2.016408	0.421885	-0.172741	1.405179	-1.763945	0.504934	-0.631166	-1.445038	-3.388371	0.026575	0.136199	-1.212504	-0.644454	0.312261	0.896921	-0.282363	-0.541474	-1.006544	0.066439
Probe 148	0.624522	0.747433	-1.557984	1.006544	-0.302295	0.365412	-1.534732	0.764043	0.521543	-1.099558	0.126233	-1.322128	-1.458325	-0.561406	-1.162680	-0.906886	-0.166096	-0.292329	0.159452	-1.315485	0.475036	-0.285686	-1.149383	-0.664386	0.166096	-0.757399	-0.262433	1.185932	-0.315584	0.152809	-0.647775	1.189253	0.049829	-0.395310	-0.106302	-0.102980	-0.202637	-0.883633	0.481679	-0.156131	0.069760	-0.239179	2.361887	-1.421787	0.099658	-0.757399	0.677673	-0.478357	-0.388665	0.076404	-0.465070	-1.956619	-0.833804	-0.401953	-0.411919	-0.989934	0.102980	0.418563	-0.069760	-1.305520	-1.043085	0.481679
Probe 149	2.375174	0.624522	-1.401857	0.528187	-0.504934	0.255788	-1.664286	0.840448	0.940106	-1.627748	1.162680	-1.900141	-1.245720	-0.009966	-1.146061	-0.518221	-0.362090	-0.624522	0.827160	-1.634391	0.840448	-0.478357	-0.946749	-0.411919	-0.269076	-0.684317	-0.754078	0.661064	-1.003223	0.096336	0.205960	2.066243	-0.056473	-0.312261	0.039863	-0.441817	0.601269	-1.425109	-0.322227	-0.182705	-0.382022	0.156131	0.926818	-1.933357	0.508255	-0.970003	1.312163	0.697605	-0.405276	-0.152809	-0.983291	-1.916749	-0.362090	-0.481679	-0.641132	-0.966681	0.029897	0.421885	-0.189350	-1.325450	-0.006644	1.408501
Probe 150	0.538153	0.372056	-0.710892	0.358768	0.126233	0.903565	-0.176062	-0.046507	0.411919	-0.395310	-0.395310	0.322227	-0.232535	0.674352	-0.325549	0.000000	-0.694283	-0.704249	0.926818	-0.352125	0.289008	0.322227	-0.322227	0.033219	0.584660	-0.269076	-0.813873	0.661064	-0.318905	0.076404	0.774009	0.508255	0.162775	-0.690961	0.481679	-0.298974	0.382022	-0.614556	0.322227	0.568049	-0.289008	0.053151	-0.568049	-0.328871	0.059795	-0.219247	2.036338	1.534732	1.076304	-0.325549	-0.903565	-0.465070	-0.471714	0.249145	-0.624522	-0.179384	0.122911	0.292329	0.627845	-0.249145	-0.478357	-0.524864
